id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
126140055,Harwood Way from Busway to Secane Ave,DOMI - Signs and Markings,1949-01-01,Concrete,204.0,21.0,0.0,100.0,945.0,1643.0,10.0,7.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Harwood_Way_from_Busway_to_Secane_Ave.jpg,Mount Washington,3.0,18,42003191500,5,18,3,4-5,40.42191053,-80.00380284
2039944559,Hatford St to Windom St,4th Division,,Wood,58.0,20.0,0.0,100.0,157.0,2.0,3.0,8.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Hatford_St_to_Windom_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-5,40.42495357,-79.98848857
150117324,Haverhill St at Oakwood St,2nd Division,1949-01-01,Concrete,125.0,31.0,0.0,100.0,731.0,125.0,6.0,1.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Haverhill_St_at_Oakwood_St.jpg,East Hills,9.0,13,42003130600,2,13,5,3-17,40.452263200000004,-79.88477866
612863773,Hawkins St from Ellis St to Perrysville Ave,1st Division,,Wood,195.0,49.0,1.0,7.0,802.0,276.0,9.0,5.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Ellis_St_to_Perrysville_Ave.jpg,Perry South,6.0,26,42003261500,1,26,1,1-23,40.47256597,-80.01078683
393239418,Hawkins St from Marshall Ave to Matson St,1st Division,,Wood,158.0,80.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Marshall_Ave_to_Matson_St.jpg,Perry South,6.0,26,42003261500,1,26,1,1-12,40.47240453,-80.01606836
1109326293,Hawkins St from Perrysville Ave to Veteran St,1st Division,1950-01-01,Concrete,150.0,72.0,1.0,3.0,745.0,237.0,7.0,2.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Perrysville_Ave_to_Veteran_St.jpg,Perry South,6.0,26,42003261500,1,26,1,1-23,40.47259179,-80.00985576
425403223,Hawkins St from Shelton St to Ellis St,1st Division,,Wood,178.0,55.0,1.0,6.0,823.0,275.0,9.0,3.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Shelton_St_to_Ellis_St.jpg,Perry South,6.0,26,42003261500,1,26,1,1-23,40.47253579,-80.01154616
37411413,Hawrdige Way from Denise St to Nobles Lane,4th Division,,Concrete,156.0,22.0,0.0,100.0,199.0,188.0,3.0,7.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Hawrdige_Way_from_Denise_St_to_Nobles_Lane.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39914542,-79.99825081
47837538,Heberton St at Farmhouse Rd to Bunker Hill St,2nd Division,,Concrete,260.0,21.0,0.0,100.0,387.0,19.0,4.0,7.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Heberton_St_at_Farmhouse_Rd_to_Bunker_Hill_St.jpg,Highland Park,7.0,11,42003110600,2,11,5,3-9,40.47778052,-79.91422059
790961910,Heckelman St and Eggers St from E Ohio St,1st Division,,Concrete,176.0,,0.0,100.0,618.0,80.0,4.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Heckelman_St_and_Eggers_St_from_E_Ohio_St.jpg,Troy Hill,1.0,24,42003240600,1,24,1,1-2,40.46810026,-79.97761317
36516302,Hemlock St from James St to Compromise St,1st Division,1948-01-01,Concrete,338.0,143.0,1.0,4.0,815.0,347.0,8.0,2.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Hemlock_St_from_James_St_to_Compromise_St.jpg,East Allegheny,1.0,25,42003563200,1,25,1,1-10,40.45830663,-80.00150533
313910388,Henderson St from Fountain St,1st Division,,Concrete,41.0,11.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Henderson_St_from_Fountain_St.jpg,Fineview,6.0,25,42003250900,1,25,1,1-10,40.45906721,-80.00661622
1413485975,Herman St and Adair St from Herman St,1st Division,,Concrete,168.0,17.0,1.0,4.0,663.0,54.0,5.0,4.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Herman_St_and_Adair_St_from_Herman_St.jpg,Troy Hill,1.0,24,42003240600,1,24,1,1-2,40.46013638,-79.98737858
978542470,Herron Ave at Bedford Ave,3rd Division,,Concrete,47.0,13.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Bedford_Ave.jpg,Bedford Dwellings,6.0,5,42003050900,3,5,2,2-5,40.45296706,-79.96520675
832196448,Herron Ave at Bigelow Blvd,3rd Division,,Concrete,38.0,38.0,1.0,4.0,930.0,81.0,6.0,1.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Bigelow_Blvd.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-24,40.45580832,-79.96581752
326961571,Herron Ave at Wylie Ave,3rd Division,1934-01-01,Concrete,25.0,12.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Wylie_Ave.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.45076047,-79.96520786
1507374981,High St at Itin St,1st Division,,Stone,12.0,4.0,0.0,100.0,647.0,43.0,3.0,1.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/High_St_at_Itin_St.jpg,Spring Garden,1.0,24,42003241200,1,24,1,1-5,40.45966223,-79.99464902
975348020,Highnote Way from Alries St to E Meyers St,4th Division,,Concrete,225.0,,2.0,7.0,1184.0,152.0,8.0,2.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Alries_St_to_E_Meyers_St.jpg,Carrick,4.0,29,42003290200,3,29,3,4-12,40.40002094,-79.9858224
790257961,Highnote Way from Anglo Way to Birmingham Ave,4th Division,1972-01-01,Concrete,158.0,,1.0,9.0,1109.0,68.0,9.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Anglo_Way_to_Birmingham_Ave.jpg,Carrick,4.0,29,42003290200,3,29,3,4-12,40.40266991,-79.98640825
1698171564,Highnote Way from Birmingham Ave to The Boulevard,4th Division,1972-01-01,Concrete,354.0,,1.0,9.0,1252.0,156.0,10.0,5.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Birmingham_Ave_to_The_Boulevard.jpg,Carrick,4.0,29,42003290200,3,29,3,4-12,40.40185698,-79.9863117
1166574378,Highnote Way from E Meyers St to Romance Way,4th Division,,Concrete,134.0,,1.0,9.0,1154.0,109.0,10.0,6.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_E_Meyers_St_to_Romance_Way.jpg,Carrick,4.0,29,42003290200,3,29,3,4-12,40.40063586,-79.98601466
794340414,Hilltop St from Gladstone St to Parnell St,3rd Division,,Asphalt/Wood,173.0,27.0,0.0,100.0,326.0,10.0,5.0,10.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Hilltop_St_from_Gladstone_St_to_Parnell_St.jpg,Hazelwood,5.0,15,42003562900,3,15,4,2-13,40.41559469,-79.94196233
721121348,Hilltop St from Winterburn Ave to Georgekay Rd,3rd Division,1949-01-01,Concrete,205.0,84.0,0.0,100.0,409.0,14.0,2.0,4.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Hilltop_St_from_Winterburn_Ave_to_Georgekay_Rd.jpg,Hazelwood,5.0,15,42003562900,3,15,4,2-12,40.41595238,-79.94015605
942282232,Hillview St and E Saw Mill Run to Kingwood St,4th Division,1950-01-01,Concrete,330.0,95.0,0.0,100.0,440.0,93.0,4.0,3.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Hillview_St_and_E_Saw_Mill_Run_to_Kingwood_St.jpg,Overbrook,4.0,32,42003320700,5,32,3,4-25,40.3814226,-79.99636005
1983104539,Hillview St from Kingwood St to Homehurst St,4th Division,1949-01-01,Concrete,344.0,111.0,0.0,100.0,221.0,93.0,4.0,3.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Hillview_St_from_Kingwood_St_to_Homehurst_St.jpg,Overbrook,4.0,32,42003320700,5,32,3,4-25,40.38021834,-79.9978161
643040351,Hobson St from Breining St,4th Division,,Concrete,22.0,18.0,1.0,9.0,691.0,98.0,10.0,10.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Hobson_St_from_Breining_St.jpg,Brookline,4.0,19,42003191800,5,19,6,4-26,40.39003018,-80.00856791
175542721,Hodge St to Dead End,3rd Division,1945-01-01,Concrete,158.0,26.0,0.0,100.0,443.0,60.0,2.0,1.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Hodge_St_to_Dead_End.jpg,South Oakland,3.0,4,42003040900,3,4,4,2-11,40.43262816,-79.95932866
213539979,Hodge St to Mackey St,3rd Division,,Asphalt/Wood,108.0,18.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hodge_St_to_Mackey_St.jpg,South Oakland,3.0,4,42003040900,3,4,4,2-11,40.43376972,-79.95889391
952208964,Hollace St to Orbin St,3rd Division,,Concrete,33.0,33.0,1.0,9.0,638.0,91.0,9.0,10.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Hollace_St_to_Orbin_St.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.45069775,-79.96772143
840781604,Holt St from Sterling St,4th Division,,Wood,180.0,47.0,0.0,100.0,783.0,0.0,4.0,4.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Holt_St_from_Sterling_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42224825,-79.97368464
2138829449,Hoosac St from Alger St to Neeb St East,3rd Division,,Concrete,310.0,51.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Alger_St_to_Neeb_St_East.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42712673,-79.94127941
1476634806,Hoosac St from Alger St to Neeb St West,3rd Division,,Concrete,311.0,45.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Alger_St_to_Neeb_St_West.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42710082,-79.94139708
740572644,Hoosac St from Neeb St West,3rd Division,,Concrete,18.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Neeb_St_West.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42759307,-79.94160641
320381593,Horning St from Ivyglen St to Lodge St,4th Division,,Concrete,316.0,46.0,0.0,100.0,593.0,93.0,5.0,3.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Horning_St_from_Ivyglen_St_to_Lodge_St.jpg,Overbrook,4.0,32,42003320400,5,32,3,4-23,40.38204023,-79.99416756
1307398990,Hunnell St from Leister St to Hunnell St,1st Division,,Wood,216.0,50.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hunnell_St_from_Leister_St_to_Hunnell_St.jpg,Spring Hill-City View,1.0,24,42003262000,1,24,1,1-24,40.46375319,-79.9934093
1878353216,Hunnell St from Yetta Ave to Leister St,1st Division,,Wood,151.0,66.0,0.0,100.0,630.0,67.0,5.0,4.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Hunnell_St_from_Yetta_Ave_to_Leister_St.jpg,Spring Hill-City View,1.0,24,42003262000,1,24,1,1-24,40.46326493,-79.99319442
1682996008,Huxley St from Chartiers Ave to Adon St,5th Division,1949-01-01,Concrete,108.0,56.0,1.0,4.0,963.0,79.0,6.0,1.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Huxley_St_from_Chartiers_Ave_to_Adon_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45326922,-80.06182636
1746714997,Huxley St from Emporia St to Tybee St,5th Division,,Brick/Asphalt,262.0,12.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Huxley_St_from_Emporia_St_to_Tybee_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45263057,-80.06109433
1637790311,Hyena St from Marvista St to Success St,1st Division,1945-01-01,Concrete,245.0,166.0,0.0,100.0,364.0,61.0,6.0,9.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Hyena_St_from_Marvista_St_to_Success_St.jpg,California-Kirkbride,6.0,21,42003250700,1,21,1,1-9,40.4620743,-80.02647308
1880426901,Inglenook Pl from Singer Pl to Sickles St,2nd Division,1944-01-01,Concrete,227.0,,0.0,100.0,671.0,65.0,5.0,3.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Inglenook_Pl_from_Singer_Pl_to_Sickles_St.jpg,East Hills,9.0,13,42003130600,2,13,5,3-17,40.45131505,-79.8829857
700477853,Inglenook Place from Oakwood St to Singer Pl,2nd Division,1944-01-01,Concrete,280.0,,0.0,100.0,821.0,96.0,7.0,3.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Inglenook_Place_from_Oakwood_St_to_Singer_Pl.jpg,East Hills,9.0,13,42003130600,2,13,5,3-17,40.45112421,-79.88401299
1883065683,Inglis St from Smithton Ave,1st Division,,Concrete,83.0,28.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Inglis_St_from_Smithton_Ave.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47440483,-80.02818107
1859229416,Interboro Ave at Oakleaf Dr,3rd Division,,Concrete,28.0,18.0,1.0,1.0,476.0,79.0,3.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Interboro_Ave_at_Oakleaf_Dr.jpg,Lincoln Place,5.0,31,42003310200,3,31,4,4-20,40.37067223,-79.91287940000001
248159793,Iowa St from Centre Ave to Avalon St,3rd Division,,Concrete,62.0,50.0,4.0,7.0,747.0,315.0,10.0,6.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Iowa_St_from_Centre_Ave_to_Avalon_St.jpg,Terrace Village,6.0,5,42003051000,3,5,2,2-22,40.44815861,-79.95921281
1477924688,Iowa St from Centre Ave to Ewart Dr,3rd Division,,Concrete,60.0,52.0,4.0,10.0,751.0,315.0,10.0,10.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Iowa_St_from_Centre_Ave_to_Ewart_Dr.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-22,40.44849876,-79.95892846
471909075,Ireland Way 1,1st Division,,Concrete,99.0,35.0,1.0,1.0,285.0,41.0,2.0,1.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Ireland_Way_1.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.46682447,-80.03352592
1298046127,Ireland Way 2,1st Division,,Concrete,62.0,10.0,1.0,1.0,272.0,36.0,2.0,1.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Ireland_Way_2.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.46672548,-80.03338293
959161300,Irwin Ave from Melrose Ave to Chautauqua Court,1st Division,1946-01-01,Concrete,232.0,177.0,0.0,100.0,516.0,51.0,6.0,9.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Irwin_Ave_from_Melrose_Ave_to_Chautauqua_Court.jpg,Perry South,6.0,25,42003261400,1,25,1,1-12,40.46344593,-80.01764553
857643485,Irwin Ave from Strauss to Chester Ave,1st Division,1946-01-01,Concrete,409.0,229.0,0.0,100.0,508.0,31.0,5.0,8.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Irwin_Ave_from_Strauss_to_Chester_Ave.jpg,Perry South,6.0,26,42003261400,1,26,1,1-12,40.46579861,-80.01842587
689884874,Itin St and Concord St,1st Division,,Concrete,40.0,11.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Itin_St_and_Concord_St.jpg,Spring Garden,1.0,23,42003241200,1,23,1,1-5,40.4582261,-79.9953797
70465437,Ivondale St from Ivondale St to Anthony St,3rd Division,1950-01-01,Concrete,34.0,33.0,1.0,6.0,200.0,0.0,4.0,10.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Ivondale_St_from_Ivondale_St_to_Anthony_St.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42749347,-79.94494307
755379182,Jacob St from Brookline Blvd to Sunbeam Way,4th Division,1988-01-01,Concrete,781.0,364.0,0.0,100.0,401.0,22.0,5.0,10.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Jacob_St_from_Brookline_Blvd_to_Sunbeam_Way.jpg,Overbrook,4.0,32,42003320600,5,32,3,4-25,40.38997128,-79.99937462
1049420272,James St to Fountain St,Facilities,1948-01-01,Concrete,97.0,62.0,1.0,6.0,705.0,233.0,9.0,5.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/James_St_to_Fountain_St.jpg,Central Northside,6.0,25,42003220600,1,25,1,1-10,40.45854064,-80.00229308
705662424,Jancey St from Butler St to Baker St,2nd Division,,Concrete,241.0,137.0,1.0,8.0,783.0,110.0,9.0,7.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Jancey_St_from_Butler_St_to_Baker_St.jpg,Morningside,7.0,10,42003101400,2,10,5,3-7,40.48845241,-79.92440321
1968165674,Jane St to Mary St,4th Division,1947-01-01,Concrete,380.0,114.0,0.0,100.0,366.0,8.0,2.0,2.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Jane_St_to_Mary_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-24,40.42170441,-79.96310794
821632440,Jeffers St from Faronia St to Fire Way,5th Division,1946-01-01,Concrete,102.0,,0.0,100.0,682.0,85.0,6.0,5.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Jeffers_St_from_Faronia_St_to_Fire_Way.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45123157,-80.06637064
2075890626,Jeffers St from Fire Way to Middletown Rd,5th Division,1946-01-01,Concrete,95.0,,0.0,100.0,662.0,85.0,6.0,5.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Jeffers_St_from_Fire_Way_to_Middletown_Rd.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45093051,-80.06655571
1981171504,Jenkins St from Berry St,5th Division,,Wood,25.0,16.0,0.0,100.0,566.0,40.0,2.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Jenkins_St_from_Berry_St.jpg,Windgap,2.0,28,42003464300,5,28,6,1-16,40.44825504,-80.0640334
150227666,Jewel St from Flavian St to Melwood Ave,3rd Division,1949-01-01,Concrete,412.0,163.0,0.0,100.0,752.0,37.0,4.0,3.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Jewel_St_from_Flavian_St_to_Melwood_Ave.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-6,40.45888189,-79.96333692
986328071,Jillson St from Kenilworth to Plainview Ave,4th Division,,Concrete,113.0,5.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Jillson_St_from_Kenilworth_to_Plainview_Ave.jpg,Brookline,4.0,19,42003191900,5,19,6,4-26,40.39615645,-80.02623325
1159313336,Johnston Ave at Cove Place to Broadview St,3rd Division,,Concrete,127.0,108.0,0.0,100.0,193.0,29.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Johnston_Ave_at_Cove_Place_to_Broadview_St.jpg,Glen Hazel,5.0,15,42003562300,3,15,4,2-13,40.40938254,-79.92638573
1255830299,Joncaire St at Isis Way to Frick Art Museum,Construction,1949-01-01,Concrete,216.0,136.0,0.0,100.0,796.0,0.0,2.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Joncaire_St_at_Isis_Way_to_Frick_Art_Museum.jpg,Central Oakland,3.0,4,42003040500,3,4,4,2-8,40.44077134,-79.95062935
312959778,Josephine St to Northview St,4th Division,1949-01-01,Concrete,342.0,119.0,0.0,100.0,487.0,40.0,4.0,5.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Josephine_St_to_Northview_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42151546,-79.96523587
564015314,Journal St to Junius St,5th Division,1947-01-01,Concrete,115.0,64.0,0.0,100.0,64.0,0.0,2.0,5.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Journal_St_to_Junius_St.jpg,Ridgemont,2.0,20,42003563100,5,20,6,1-18,40.43310113,-80.03472341
1340861710,Judicial St from Kathleen St to Kambach St,5th Division,1990-01-01,Concrete,130.0,22.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Judicial_St_from_Kathleen_St_to_Kambach_St.jpg,Mount Washington,3.0,18,42003180700,5,18,3,4-5,40.42593188,-79.99984914
488445001,Junilla St from Centre Ave to Elba St,3rd Division,1911-01-01,Concrete,213.0,106.0,1.0,6.0,657.0,243.0,9.0,5.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Junilla_St_from_Centre_Ave_to_Elba_St.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.44593323,-79.97054104
1300711748,Junilla St from Verdant Way to Webster Ave,3rd Division,1948-01-01,Concrete,100.0,42.0,1.0,7.0,939.0,216.0,9.0,3.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Junilla_St_from_Verdant_Way_to_Webster_Ave.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.44939029,-79.9724066
1983187753,Kendall St from Kent Way to Duncan St,2nd Division,1951-01-01,Concrete,433.0,163.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Kendall_St_from_Kent_Way_to_Duncan_St.jpg,Upper Lawrenceville,7.0,10,42003101100,2,10,2,3-5,40.48153303,-79.94797242
403914518,Kenilworth St from Brookline to Aldyl Ave,4th Division,1951-01-01,Concrete,166.0,52.0,2.0,3.0,688.0,122.0,5.0,2.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenilworth_St_from_Brookline_to_Aldyl_Ave.jpg,Brookline,4.0,19,42003191900,5,19,6,4-26,40.3956458,-80.02740086
136086673,Kenn Ave to Wilson Ave,1st Division,,Concrete,36.0,20.0,0.0,100.0,553.0,121.0,7.0,7.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenn_Ave_to_Wilson_Ave.jpg,Perry South,6.0,26,42003261400,1,26,1,1-12,40.46890244,-80.01421518
953989185,Kennilworth St to Brookline Blvd,4th Division,,Concrete,30.0,20.0,1.0,6.0,524.0,105.0,7.0,7.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Kennilworth_St_to_Brookline_Blvd.jpg,Brookline,4.0,19,42003191900,5,19,6,4-26,40.39584899,-80.02683772
359109323,Kent Way from 54th St to Kendall St,2nd Division,1951-01-01,Concrete,247.0,35.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Kent_Way_from_54th_St_to_Kendall_St.jpg,Upper Lawrenceville,7.0,10,42003101100,2,10,2,3-5,40.4817792,-79.94901064
1111930762,Kenton St from Lithgow Ave to Clayton Ave,1st Division,1949-01-01,Concrete,112.0,,1.0,7.0,543.0,75.0,7.0,8.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenton_St_from_Lithgow_Ave_to_Clayton_Ave.jpg,Perry South,6.0,25,42003261400,1,25,1,1-10,40.46179856,-80.01025215
1839403022,Kenton Way from Federal St to Lithgow Ave,1st Division,1949-01-01,Concrete,307.0,,1.0,9.0,691.0,97.0,9.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenton_Way_from_Federal_St_to_Lithgow_Ave.jpg,Perry South,6.0,25,42003261400,1,25,1,1-10,40.46195391,-80.00939801
1142493891,Kenwood Ave from Maple Ave to Hazelton St,1st Division,,Concrete,149.0,60.0,1.0,4.0,605.0,299.0,8.0,5.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenwood_Ave_from_Maple_Ave_to_Hazelton_St.jpg,Perry South,6.0,26,42003261400,1,26,1,1-22,40.46974937,-80.00712394
2079000810,Kenwood Ave from Perrysville Ave to Maple Ave,1st Division,,Concrete,211.0,,1.0,6.0,736.0,305.0,9.0,4.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Kenwood_Ave_from_Perrysville_Ave_to_Maple_Ave.jpg,Perry South,6.0,26,42003261400,1,26,1,1-22,40.4696037,-80.00792113
1021356263,Kerr St from Walbridge St to McDade Way,5th Division,1985-01-01,Concrete,301.0,199.0,0.0,100.0,405.0,117.0,5.0,4.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Kerr_St_from_Walbridge_St_to_McDade_Way.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44010597,-80.03608273
57311036,Kilbourne St from Glenwood Ave to Steele Court,3rd Division,1949-01-01,Concrete,115.0,37.0,1.0,7.0,692.0,45.0,6.0,7.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Kilbourne_St_from_Glenwood_Ave_to_Steele_Court.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.40952669,-79.9399029
200589172,Kimbol St from Gable St,4th Division,,Asphalt/Wood,42.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Kimbol_St_from_Gable_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-22,40.42066712,-79.98394708
1523837023,Kinley Ave from Lindberg Ave to Barberry St,3rd Division,1965-01-01,Concrete,175.0,42.0,0.0,100.0,690.0,14.0,5.0,7.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Kinley_Ave_from_Lindberg_Ave_to_Barberry_St.jpg,Lincoln Place,5.0,31,42003310200,3,31,4,4-20,40.37634654,-79.91282549
276131527,Kiralfy Ave to Tonopah Ave,5th Division,1951-01-01,Concrete,142.0,73.0,0.0,100.0,1008.0,0.0,7.0,8.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Kiralfy_Ave_to_Tonopah_Ave.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40780061,-80.02165341
